ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LONGITUDE,LATITUDE,ALT,Dim,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,SAT10,SAT11,SAT12,PDOP,HDOP,TEMP,ACTIVITY,TIMEON
d16243y2011,2011,5,10,16,32,40,-97.26817864,34.0161818,237,3,3,7,10,13,16,19,20,0,0,0,0,0,2.4,1.1,30.63,205,40
d16243y2011,2011,5,10,17,2,37,-97.26825319,34.01624327,233,3,3,6,7,8,10,13,16,19,0,0,0,0,2.5,1.5,29.63,376,37
d16243y2011,2011,5,10,17,32,36,-97.26827373,34.01645817,245,3,3,6,7,8,10,13,16,19,0,0,0,0,2.3,1.4,27.13,1378,36
d16243y2011,2011,5,10,18,2,40,-97.26844693,34.01646151,241,3,3,6,11,13,19,0,0,0,0,0,0,0,3.9,2.8,26.69,906,40
d16243y2011,2011,5,10,18,32,40,-97.26849684,34.0164568,232,3,3,6,7,8,13,19,0,0,0,0,0,0,2.5,1.6,28.88,0,40
d16243y2011,2011,5,10,19,2,41,-97.26840797,34.01640686,245,3,3,7,8,11,13,19,0,0,0,0,0,0,2.3,1.5,29.38,0,41
d16243y2011,2011,5,10,19,32,36,-97.26847003,34.01660341,235,3,7,8,11,13,17,19,24,28,0,0,0,0,2,1,27.75,326,36
d16243y2011,2011,5,10,20,2,36,-97.26794885,34.01736525,230,3,7,8,11,17,19,24,26,28,0,0,0,0,2.1,1.1,26.75,1698,36
d16243y2011,2011,5,10,20,32,40,-97.26775299,34.01933007,235,3,7,8,11,17,24,26,28,0,0,0,0,0,2.8,1.2,27.69,720,40
d16243y2011,2011,5,10,21,2,36,-97.26811855,34.01887353,236,3,4,7,8,11,15,17,24,26,28,0,0,0,1.6,0.8,27.31,1112,36
d16243y2011,2011,5,10,21,32,40,-97.26726465,34.02023304,241,3,4,7,8,11,17,24,26,28,0,0,0,0,1.8,1,26.94,1539,40
d16243y2011,2011,5,10,22,2,37,-97.2652981,34.0212414,243,3,4,8,11,15,17,24,26,27,28,0,0,0,1.5,0.8,25.56,1874,37
d16243y2011,2011,5,10,22,32,40,-97.26526362,34.02160521,243,3,4,8,17,20,24,27,28,32,0,0,0,0,1.7,1,26.38,1403,40
d16243y2011,2011,5,10,23,2,37,-97.26525865,34.02179631,240,3,2,4,9,10,17,20,27,28,0,0,0,0,1.8,0.9,26.5,991,37
d16243y2011,2011,5,10,23,32,36,-97.26537646,34.02175469,237,3,2,4,9,10,12,17,20,27,28,0,0,0,1.7,0.8,26.25,1196,36
d16243y2011,2011,5,11,0,2,36,-97.26535855,34.02173009,238,3,2,4,9,10,12,17,20,27,28,0,0,0,1.8,0.8,27,455,36
d16243y2011,2011,5,11,0,32,37,-97.26538537,34.02179539,240,3,2,4,5,9,10,12,17,27,0,0,0,0,2.3,1.1,27.19,0,37
d16243y2011,2011,5,11,1,2,37,-97.26535469,34.02170659,237,3,2,4,5,9,10,12,17,0,0,0,0,0,2.4,1.2,27.88,0,37
d16243y2011,2011,5,11,1,32,40,-97.26534293,34.02132679,235,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.2,25,1008,40
d16243y2011,2011,5,11,2,2,37,-97.26580966,34.02068864,246,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.3,24.25,2375,37
d16243y2011,2011,5,11,2,32,41,-97.26627815,34.02055007,242,3,2,4,5,10,12,25,29,0,0,0,0,0,3,1.6,24.31,1650,41
d16243y2011,2011,5,11,3,2,40,-97.26601496,34.02076457,242,3,2,4,5,10,12,25,26,29,0,0,0,0,2,1,26.75,926,40
d16243y2011,2011,5,11,3,32,40,-97.26597032,34.02077657,243,3,2,5,10,12,15,25,26,29,0,0,0,0,2.3,1.1,27.88,0,40
d16243y2011,2011,5,11,4,2,36,-97.26580138,34.02157493,243,3,2,5,10,12,15,21,25,26,29,0,0,0,1.6,0.8,27.38,105,36
d16243y2011,2011,5,11,4,32,36,-97.26649286,34.02080197,241,3,2,5,15,18,21,25,29,30,0,0,0,0,1.7,0.9,25.25,890,36
d16243y2011,2011,5,11,5,2,36,-97.26720675,34.01823308,244,3,2,5,15,18,26,29,0,0,0,0,0,0,2.2,1.5,25.56,1602,36
d16243y2011,2011,5,11,5,32,40,-97.2657181,34.01491535,243,3,15,18,21,26,29,30,0,0,0,0,0,0,3.1,1.7,27.25,672,40
d16243y2011,2011,5,11,6,2,43,-97.26609,34.01329477,240,3,15,26,27,29,0,0,0,0,0,0,0,0,5.2,3.6,28,661,43
d16243y2011,2011,5,11,6,32,40,-97.26613866,34.01329816,240,3,6,15,18,22,27,29,0,0,0,0,0,0,2.2,1.1,29.25,0,40
d16243y2011,2011,5,11,7,2,37,-97.26611321,34.01327165,240,3,3,6,9,18,21,22,27,29,0,0,0,0,1.9,1.2,29.56,28,37
d16243y2011,2011,5,11,7,32,36,-97.26613159,34.01321961,244,3,3,6,15,18,21,22,27,0,0,0,0,0,3,2.2,28.88,632,36
d16243y2011,2011,5,11,8,2,40,-97.26610479,34.01331301,245,3,3,6,9,18,19,22,27,0,0,0,0,0,2.7,1.9,29.63,1,40
d16243y2011,2011,5,11,8,32,37,-97.26608644,34.01331005,240,3,3,9,18,19,21,22,0,0,0,0,0,0,2.9,1.5,30.19,0,37
d16243y2011,2011,5,11,9,2,46,-97.26611161,34.01329688,238,3,9,18,19,21,22,27,0,0,0,0,0,0,2.2,1.1,30.56,24,46
d16243y2011,2011,5,11,9,32,40,-97.26605121,34.013232,243,3,9,12,18,19,22,0,0,0,0,0,0,0,2.6,2.1,30.63,0,40
d16243y2011,2011,5,11,10,2,40,-97.26605686,34.01332676,240,3,9,11,12,14,18,19,22,24,0,0,0,0,1.7,1.2,30.63,4,40
d16243y2011,2011,5,11,10,32,37,-97.26562484,34.01321877,242,3,11,14,18,22,24,25,31,0,0,0,0,0,2,1.3,29.06,728,37
d16243y2011,2011,5,11,11,2,36,-97.26564836,34.01323353,239,3,11,12,18,22,25,31,0,0,0,0,0,0,2.8,1.6,29.63,521,36
d16243y2011,2011,5,11,11,32,37,-97.26557706,34.01338492,245,3,11,14,22,24,25,31,32,0,0,0,0,0,2.7,1.3,31.06,233,37
d16243y2011,2011,5,11,12,2,36,-97.2655682,34.01339472,243,3,11,14,20,22,24,25,31,32,0,0,0,0,2,1,32.19,13,36
d16243y2011,2011,5,11,12,32,39,-97.26564184,34.01280873,234,3,14,22,25,31,32,0,0,0,0,0,0,0,3.6,1.9,29.94,214,39
d16243y2011,2011,5,11,13,2,37,-97.2660836,34.01243803,243,3,14,16,20,24,30,31,0,0,0,0,0,0,2.7,1.1,28.75,386,37
d16243y2011,2011,5,11,13,34,0,-97.26600194,34.01208701,254,2,16,30,32,0,0,0,0,0,0,0,0,0,0,4,26.5,370,120
d16243y2011,2011,5,11,14,4,0,-97.26646946,34.01204671,254,2,16,20,23,30,31,32,0,0,0,0,0,0,0,1.4,23.31,453,120
d16243y2011,2011,5,11,14,32,41,-97.26656807,34.01182988,247,3,3,16,23,30,32,0,0,0,0,0,0,0,3.1,1.9,23.38,960,41
d16243y2011,2011,5,11,15,3,3,-97.26657538,34.01194991,236,3,6,16,23,30,32,0,0,0,0,0,0,0,5.6,2.4,25.06,298,63
d16243y2011,2011,5,11,15,32,41,-97.26675643,34.01247186,235,3,3,6,13,16,23,30,0,0,0,0,0,0,3.4,1.7,23.13,845,41
d16243y2011,2011,5,11,16,3,19,-97.26696681,34.01245679,240,3,3,13,16,20,23,0,0,0,0,0,0,0,3.4,1.6,23.44,214,79
d16243y2011,2011,5,11,16,32,42,-97.26858341,34.01304676,227,3,3,6,13,16,23,30,0,0,0,0,0,0,5,2.9,23.69,487,42
d16243y2011,2011,5,11,17,2,40,-97.26938365,34.01614015,225,3,3,6,7,13,16,19,23,0,0,0,0,0,4,1.6,23.94,650,40
d16243y2011,2011,5,11,17,32,39,-97.26907378,34.01620162,233,3,7,8,10,13,23,28,0,0,0,0,0,0,3.9,2.4,25,1090,39
d16243y2011,2011,5,11,18,2,37,-97.26880867,34.01608517,232,3,7,8,11,13,23,28,0,0,0,0,0,0,2.8,1.5,26.19,293,37
d16243y2011,2011,5,11,18,32,40,-97.26859528,34.01614168,241,3,3,6,7,8,11,19,0,0,0,0,0,0,2.8,1.8,26.19,125,40
d16243y2011,2011,5,11,19,2,37,-97.26817176,34.01721329,235,3,7,8,11,13,19,26,28,0,0,0,0,0,2,1.1,22.81,1501,37
d16243y2011,2011,5,11,19,32,37,-97.26780487,34.01938851,241,3,7,8,11,17,19,26,28,0,0,0,0,0,2.1,1.1,22.63,1290,37
d16243y2011,2011,5,11,20,2,40,-97.26653525,34.02116687,240,3,7,8,11,17,24,26,28,0,0,0,0,0,2.8,1.3,22.75,1135,40
d16243y2011,2011,5,11,20,32,37,-97.26588845,34.02150041,228,3,7,8,11,17,24,28,0,0,0,0,0,0,4.5,1.6,22.31,1714,37
d16243y2011,2011,5,11,21,2,37,-97.26585458,34.02151526,238,3,7,8,11,15,17,24,26,27,28,0,0,0,1.7,0.9,25.56,1,37
d16243y2011,2011,5,11,21,32,40,-97.26585997,34.02151624,240,3,4,7,8,11,24,27,28,0,0,0,0,0,2,1,25,57,40
d16243y2011,2011,5,11,22,2,38,-97.26583313,34.02150504,238,3,4,8,11,17,20,24,27,28,0,0,0,0,1.8,1,25.44,109,38
d16243y2011,2011,5,11,22,32,37,-97.26623116,34.02104987,242,3,4,8,9,17,24,27,28,0,0,0,0,0,1.7,1,22.31,1966,37
d16243y2011,2011,5,11,23,2,40,-97.26520466,34.0209903,243,3,2,4,9,12,17,20,27,28,0,0,0,0,1.9,1,21.69,2861,40
d16243y2011,2011,5,11,23,32,40,-97.26538166,34.02096665,240,3,2,4,9,10,17,27,28,0,0,0,0,0,2.7,1.2,21.75,2622,40
d16243y2011,2011,5,12,0,2,37,-97.2655085,34.02106673,241,3,2,4,9,10,12,27,28,0,0,0,0,0,2.3,1.3,24.75,1048,37
d16243y2011,2011,5,12,0,32,36,-97.26552453,34.02102367,246,3,2,4,5,9,10,17,27,28,0,0,0,0,2.4,1.4,25.69,0,36
d16243y2011,2011,5,12,1,2,40,-97.26550349,34.02099361,245,3,2,4,5,9,10,17,27,0,0,0,0,0,2.3,1.3,26,0,40
d16243y2011,2011,5,12,1,32,36,-97.2651713,34.02097991,246,3,2,5,9,10,12,17,25,0,0,0,0,0,1.7,1.1,23.13,2127,36
d16243y2011,2011,5,12,2,2,37,-97.26533302,34.02112196,241,3,2,4,5,10,12,17,25,0,0,0,0,0,2.1,1.3,22,1982,37
d16243y2011,2011,5,12,2,32,37,-97.26551174,34.02106677,245,3,2,4,5,10,12,25,0,0,0,0,0,0,3.1,1.8,22,2477,37
d16243y2011,2011,5,12,3,2,37,-97.26553186,34.0210896,242,3,2,4,5,10,12,21,25,26,29,0,0,0,1.5,0.9,24.75,17,37
d16243y2011,2011,5,12,3,32,40,-97.26542867,34.02099797,245,3,2,5,10,12,15,25,26,29,0,0,0,0,2.3,1.1,25.81,0,40
d16243y2011,2011,5,12,4,2,37,-97.26656292,34.02092469,247,3,2,5,12,15,18,21,25,26,29,0,0,0,2.2,1,22.56,1487,37
d16243y2011,2011,5,12,4,32,37,-97.26644038,34.02087968,241,3,2,5,15,18,21,25,26,29,0,0,0,0,2,1,21.38,1631,37
d16243y2011,2011,5,12,5,2,40,-97.26455118,34.02058792,245,3,15,18,21,25,26,29,30,0,0,0,0,0,2.3,1.2,21.19,2045,40
d16243y2011,2011,5,12,5,32,40,-97.26150299,34.01802542,244,3,15,18,21,26,29,30,0,0,0,0,0,0,3,1.6,21.81,1357,40
d16243y2011,2011,5,12,6,2,40,-97.26348614,34.01487122,232,3,15,18,21,26,29,0,0,0,0,0,0,0,4.1,1.4,22.88,1388,40
d16243y2011,2011,5,12,6,33,28,-97.26120051,34.01411303,231,3,15,18,21,27,29,0,0,0,0,0,0,0,5.5,2.4,25.56,994,88
d16243y2011,2011,5,12,7,3,37,-97.26115006,34.01409157,234,3,9,15,18,21,27,0,0,0,0,0,0,0,5.3,2.6,27.44,0,97
d16243y2011,2011,5,12,7,32,41,-97.2611262,34.01409304,242,3,9,14,21,27,0,0,0,0,0,0,0,0,5.3,4.2,27.69,0,41
d16243y2011,2011,5,12,8,2,42,-97.26078209,34.01445338,248,3,9,14,18,21,0,0,0,0,0,0,0,0,5,2,27.19,267,42
d16243y2011,2011,5,12,8,32,40,-97.26054786,34.0143635,243,3,9,14,18,21,22,27,0,0,0,0,0,0,4.2,1.6,27.31,94,40
d16243y2011,2011,5,12,9,2,41,-97.26058384,34.01466969,248,3,6,14,18,21,0,0,0,0,0,0,0,0,3.9,2.1,27.88,194,41
d16243y2011,2011,5,12,9,34,0,-97.26109196,34.01439193,257,2,14,18,22,0,0,0,0,0,0,0,0,0,0,6.5,28.44,323,120
d16243y2011,2011,5,12,10,3,30,-97.26124145,34.01454824,246,3,14,18,22,25,31,0,0,0,0,0,0,0,5,2.7,29.38,0,90
d16243y2011,2011,5,12,10,32,44,-97.2610215,34.01444865,235,3,14,18,22,25,31,0,0,0,0,0,0,0,4.8,2.5,29.06,1,44
d16243y2011,2011,5,12,11,2,59,-97.26112305,34.0145132,229,3,14,18,22,25,31,0,0,0,0,0,0,0,5.3,2.9,29.75,30,59
d16243y2011,2011,5,12,11,33,4,-97.26128954,34.01457958,235,3,11,14,22,25,31,0,0,0,0,0,0,0,2.8,1.6,29.75,276,64
d16243y2011,2011,5,12,12,2,46,-97.26130345,34.01453469,238,3,14,22,24,31,32,0,0,0,0,0,0,0,3.1,1.5,30.06,0,46
d16243y2011,2011,5,12,12,32,41,-97.26159303,34.01536207,241,3,20,24,25,31,32,0,0,0,0,0,0,0,3,2.3,28.75,495,41
d16243y2011,2011,5,12,13,2,56,-97.26153518,34.01533149,238,3,14,16,20,24,30,31,0,0,0,0,0,0,2.6,1.1,30.31,292,56
d16243y2011,2011,5,12,13,33,7,-97.2615636,34.01537157,257,3,16,24,30,31,32,0,0,0,0,0,0,0,3,1.8,31.56,9,67
d16243y2011,2011,5,12,14,2,52,-97.26146459,34.01534132,247,3,16,20,24,30,31,32,0,0,0,0,0,0,2.4,1.8,31.88,2,52
d16243y2011,2011,5,12,14,32,59,-97.26200382,34.01534353,242,3,6,16,20,23,30,32,0,0,0,0,0,0,3.2,1.6,31.13,379,59
d16243y2011,2011,5,12,15,2,37,-97.26145882,34.01551797,239,3,3,6,13,16,20,23,30,32,0,0,0,0,2.5,1.1,30.94,178,37
d16243y2011,2011,5,12,15,32,41,-97.2639778,34.01502876,233,3,3,6,13,16,20,23,30,0,0,0,0,0,2.9,1.1,28.19,1945,41
d16243y2011,2011,5,12,16,2,41,-97.26354008,34.01525342,235,3,3,6,16,20,23,30,0,0,0,0,0,0,2.6,1.8,29.25,991,41
d16243y2011,2011,5,12,16,32,45,-97.26364613,34.01530992,239,3,3,6,13,16,23,30,0,0,0,0,0,0,4.5,2.7,31,11,45
d16243y2011,2011,5,12,17,2,40,-97.26366516,34.01522633,229,3,3,6,7,13,16,19,23,0,0,0,0,0,3.9,1.6,30.5,41,40
d16243y2011,2011,5,12,17,32,36,-97.26364198,34.01514124,243,3,3,6,7,19,23,0,0,0,0,0,0,0,3.8,1.6,31.38,103,36
d16243y2011,2011,5,12,18,2,36,-97.26339531,34.01475813,248,3,3,6,7,13,19,23,0,0,0,0,0,0,3.2,2.2,30.5,1865,36
d16243y2011,2011,5,12,18,32,40,-97.26397022,34.01502865,251,3,3,7,11,13,19,0,0,0,0,0,0,0,3.4,2.2,28.5,1471,40
d16243y2011,2011,5,12,19,3,4,-97.26352161,34.0161071,246,3,7,8,13,26,28,0,0,0,0,0,0,0,3.3,2.3,27.63,1622,64
d16243y2011,2011,5,12,19,32,41,-97.26349542,34.01601024,247,3,7,8,11,13,17,19,24,26,28,0,0,0,1.6,0.9,26,124,41
d16243y2011,2011,5,12,20,2,36,-97.26397629,34.01786829,247,3,7,8,11,17,24,26,28,0,0,0,0,0,2.8,1.3,23.88,803,36
d16243y2011,2011,5,12,20,32,37,-97.26561297,34.01832693,248,3,7,8,11,15,17,24,26,28,0,0,0,0,2.1,1.1,23.13,1878,37
d16243y2011,2011,5,12,21,2,37,-97.26573652,34.01864157,245,3,15,17,24,26,27,28,0,0,0,0,0,0,2.9,2,22.75,3101,37
d16243y2011,2011,5,12,21,32,38,-97.2658302,34.01824162,245,3,7,11,15,17,24,26,27,28,0,0,0,0,1.5,0.9,23.44,1935,38
d16243y2011,2011,5,12,22,2,37,-97.26582167,34.01823519,248,3,9,11,15,17,20,24,26,27,28,0,0,0,1.5,1,25.13,3,37
d16243y2011,2011,5,12,22,32,36,-97.26578494,34.01807146,246,3,2,4,9,17,20,24,27,28,32,0,0,0,1.6,0.9,24.38,559,36
d16243y2011,2011,5,12,23,2,40,-97.26599217,34.01794543,240,3,2,4,9,10,17,20,27,28,0,0,0,0,1.8,0.9,24.38,485,40
d16243y2011,2011,5,12,23,32,41,-97.26582468,34.01835336,240,3,2,4,9,10,17,20,27,28,0,0,0,0,2,0.9,20.94,2325,41
d16243y2011,2011,5,13,0,2,40,-97.26633343,34.01809813,242,3,2,4,9,10,12,17,20,27,0,0,0,0,1.9,1,22.63,1937,40
d16243y2011,2011,5,13,0,32,37,-97.26757031,34.01910026,241,3,2,4,5,9,10,12,17,27,0,0,0,0,2.4,1.1,21.31,2111,37
d16243y2011,2011,5,13,1,2,36,-97.26599044,34.02181024,235,3,2,4,5,9,10,12,17,25,27,0,0,0,1.7,0.9,20.69,1877,36
d16243y2011,2011,5,13,1,32,40,-97.2659682,34.02194519,237,3,2,4,5,10,12,17,0,0,0,0,0,0,3.7,1.9,23.06,541,40
d16243y2011,2011,5,13,2,2,37,-97.26594703,34.02192144,223,3,2,4,5,10,12,25,0,0,0,0,0,0,3.6,1.7,24,0,37
d16243y2011,2011,5,13,2,32,41,-97.26572028,34.02204809,226,3,2,4,5,10,12,25,29,0,0,0,0,0,2.8,1.5,24.06,155,41
d16243y2011,2011,5,13,3,2,37,-97.26533003,34.02206693,232,3,2,5,12,25,26,29,0,0,0,0,0,0,2.8,1.2,19.75,2048,37
d16243y2011,2011,5,13,3,32,37,-97.26545962,34.02192539,237,3,2,5,21,25,26,29,0,0,0,0,0,0,2.6,1.4,19.38,1919,37
d16243y2011,2011,5,13,4,2,40,-97.26573696,34.02192028,235,3,2,5,12,15,21,25,26,29,0,0,0,0,2.4,1,20.38,670,40
d16243y2011,2011,5,13,4,32,40,-97.26594807,34.02197646,234,3,2,5,15,18,21,25,26,29,30,0,0,0,1.7,0.8,19.81,1726,40
d16243y2011,2011,5,13,5,2,40,-97.26627446,34.0215834,233,3,2,5,15,18,21,26,29,0,0,0,0,0,2,1.2,20.38,723,40
d16243y2011,2011,5,13,5,32,37,-97.26689808,34.02089876,230,3,15,18,21,29,30,0,0,0,0,0,0,0,3.7,2.2,19.44,1196,37
d16243y2011,2011,5,13,6,2,40,-97.26805359,34.01839289,240,3,5,15,21,26,27,29,0,0,0,0,0,0,3,1.8,19,1587,40
d16243y2011,2011,5,13,6,32,41,-97.26870308,34.0173921,235,3,9,15,18,21,26,0,0,0,0,0,0,0,3,1.7,20.19,776,41
d16243y2011,2011,5,13,7,2,40,-97.26871811,34.01745183,247,3,3,6,9,14,18,21,22,29,0,0,0,0,2.1,1.2,26,377,40
d16243y2011,2011,5,13,7,32,40,-97.26875202,34.01770208,250,3,3,6,14,18,21,22,27,0,0,0,0,0,2.4,1.2,24.31,331,40
d16243y2011,2011,5,13,8,2,41,-97.26861636,34.01776961,238,3,9,14,18,21,27,0,0,0,0,0,0,0,3.9,1.9,25.06,0,41
d16243y2011,2011,5,13,8,32,40,-97.26866491,34.017672,240,3,3,6,9,14,18,22,0,0,0,0,0,0,3.2,2.3,26.25,47,40
d16243y2011,2011,5,13,9,2,40,-97.26875345,34.01741806,231,3,6,9,14,18,21,22,0,0,0,0,0,0,2.4,1.3,30.88,545,40
d16243y2011,2011,5,13,9,32,41,-97.26913507,34.01766329,237,3,9,14,18,22,31,0,0,0,0,0,0,0,2.9,1.9,25.75,824,41
d16243y2011,2011,5,13,10,3,6,-97.26910312,34.01768989,252,3,14,18,19,22,31,0,0,0,0,0,0,0,3,1.7,28.75,25,66
d16243y2011,2011,5,13,10,34,0,-97.26915188,34.01768878,230,2,11,18,25,31,0,0,0,0,0,0,0,0,0,1.8,27.69,141,120
d16243y2011,2011,5,13,11,3,16,-97.26907973,34.01772203,229,3,11,18,24,25,31,0,0,0,0,0,0,0,3,1.9,29.56,0,76
d16243y2011,2011,5,13,11,33,5,-97.26870014,34.01727032,229,3,11,14,24,25,31,32,0,0,0,0,0,0,3,1.9,28,474,65
d16243y2011,2011,5,13,12,2,41,-97.26871379,34.01729126,230,3,11,20,24,25,31,32,0,0,0,0,0,0,2.5,1.7,28.38,872,41
d16243y2011,2011,5,13,12,32,49,-97.26920684,34.01812869,220,3,14,24,25,31,32,0,0,0,0,0,0,0,3.2,2.5,30.56,62,49
d16243y2011,2011,5,13,13,2,40,-97.26921382,34.01805124,242,3,20,23,24,30,31,32,0,0,0,0,0,0,3.3,1.6,29.19,52,40
d16243y2011,2011,5,13,13,32,36,-97.26914498,34.01802863,238,3,16,20,23,30,32,0,0,0,0,0,0,0,5.1,3.1,29.63,0,36
d16243y2011,2011,5,13,14,2,41,-97.26917619,34.01798489,234,3,16,20,23,30,31,32,0,0,0,0,0,0,6,2.2,29.94,0,41
d16243y2011,2011,5,13,14,32,52,-97.26929052,34.01806044,249,3,3,16,20,23,30,0,0,0,0,0,0,0,3.8,1.9,28.63,280,52
d16243y2011,2011,5,13,15,2,41,-97.26931811,34.01792827,243,3,13,16,20,23,32,0,0,0,0,0,0,0,5.1,2.4,28.75,258,41
d16243y2011,2011,5,13,15,32,37,-97.26907882,34.01750019,228,3,3,13,16,20,23,32,0,0,0,0,0,0,4,1.7,29.88,487,37
d16243y2011,2011,5,13,16,2,40,-97.26902193,34.01742184,221,3,7,13,16,19,20,23,32,0,0,0,0,0,2.4,1.3,29.56,275,40
d16243y2011,2011,5,13,16,32,37,-97.26909034,34.01735968,234,3,3,7,10,13,19,20,23,0,0,0,0,0,2.6,1.6,29.88,15,37
d16243y2011,2011,5,13,17,2,36,-97.26905212,34.01737537,237,3,3,7,10,11,13,23,28,0,0,0,0,0,2,1.2,30.19,0,36
d16243y2011,2011,5,13,17,32,40,-97.26908681,34.01737315,240,3,7,10,11,13,19,23,28,0,0,0,0,0,2.4,1.5,30.25,0,40
d16243y2011,2011,5,13,18,2,37,-97.26897663,34.01735988,234,3,3,7,8,13,19,23,28,0,0,0,0,0,2.2,1,29.19,0,37
d16243y2011,2011,5,13,18,32,40,-97.26912822,34.01693369,236,3,7,8,11,13,19,28,0,0,0,0,0,0,3.8,1.3,25.44,1013,40
d16243y2011,2011,5,13,19,2,40,-97.26839014,34.01600533,242,3,7,8,11,13,17,19,28,0,0,0,0,0,2.4,1.1,25,1145,40
d16243y2011,2011,5,13,19,32,37,-97.26831164,34.01592488,243,3,7,8,11,13,17,24,28,0,0,0,0,0,3.2,1.7,23.56,1250,37
d16243y2011,2011,5,13,20,2,37,-97.26797649,34.0156848,237,3,7,8,11,17,19,24,26,28,0,0,0,0,2.2,1.2,21.31,1586,37
d16243y2011,2011,5,13,20,32,41,-97.26784464,34.01577853,229,3,7,8,11,24,26,28,0,0,0,0,0,0,2.7,1.2,20.31,2269,41
d16243y2011,2011,5,13,21,2,41,-97.26784525,34.01580198,238,3,4,7,8,11,24,26,28,0,0,0,0,0,2.1,1,23.31,0,41
d16243y2011,2011,5,13,21,32,40,-97.26786352,34.01580855,233,3,4,7,8,11,17,20,24,28,0,0,0,0,2.7,1.7,24.19,0,40
d16243y2011,2011,5,13,22,2,40,-97.26790015,34.01581808,228,3,4,8,9,17,20,24,27,28,0,0,0,0,1.7,0.9,24.19,0,40
d16243y2011,2011,5,13,22,32,40,-97.26784332,34.01589664,236,3,4,9,17,20,27,28,0,0,0,0,0,0,2.7,1.5,19.38,2768,40
d16243y2011,2011,5,13,23,2,37,-97.2680949,34.01731861,233,3,2,4,9,20,27,28,0,0,0,0,0,0,2.8,1.3,17.88,2112,37
d16243y2011,2011,5,13,23,32,37,-97.2682651,34.01746979,235,3,2,4,9,10,17,27,28,0,0,0,0,0,2.8,1.3,18.38,1485,37
d16243y2011,2011,5,14,0,2,40,-97.26830779,34.01744695,232,3,4,9,10,12,17,28,0,0,0,0,0,0,2.7,1.3,18.63,1195,40
d16243y2011,2011,5,14,0,32,39,-97.26826851,34.01746172,223,3,4,5,10,12,17,28,0,0,0,0,0,0,2.7,1.4,21.69,0,39
d16243y2011,2011,5,14,1,2,36,-97.26826181,34.01741835,239,3,2,4,5,10,12,17,25,0,0,0,0,0,2,1.1,23.19,0,36
d16243y2011,2011,5,14,1,32,39,-97.26825511,34.01742817,232,3,2,4,5,9,10,12,17,25,0,0,0,0,1.6,1,22.56,277,39
d16243y2011,2011,5,14,2,2,37,-97.2675263,34.01822856,237,3,2,4,5,10,12,25,0,0,0,0,0,0,3.6,1.7,18.69,1287,37
d16243y2011,2011,5,14,2,32,37,-97.26833453,34.01916964,235,3,2,4,5,10,12,25,29,0,0,0,0,0,2.6,1.4,17.06,2224,37
d16243y2011,2011,5,14,3,2,38,-97.26759488,34.02124853,229,3,2,5,10,12,25,26,29,0,0,0,0,0,2.4,1.1,17,1366,38
d16243y2011,2011,5,14,3,32,36,-97.26718837,34.02164137,229,3,2,5,12,15,25,26,29,0,0,0,0,0,5,1.9,16.19,1437,36
d16243y2011,2011,5,14,4,2,37,-97.26703978,34.02202522,220,3,2,5,12,18,21,25,29,0,0,0,0,0,2.4,1.2,16.69,694,37
d16243y2011,2011,5,14,4,32,37,-97.26699194,34.02198126,228,3,2,15,18,21,25,26,29,0,0,0,0,0,2,1.1,18.38,86,37
d16243y2011,2011,5,14,5,2,37,-97.26700951,34.02196979,234,3,2,15,18,21,25,29,0,0,0,0,0,0,1.9,1.2,19.44,0,37
d16243y2011,2011,5,14,5,32,41,-97.26691704,34.02199013,236,3,5,15,18,21,26,29,0,0,0,0,0,0,2.9,1.5,18,1169,41
d16243y2011,2011,5,14,6,2,37,-97.2692546,34.02132331,227,3,15,18,21,26,29,0,0,0,0,0,0,0,3.7,1.5,17.44,1051,37
d16243y2011,2011,5,14,6,32,41,-97.2691813,34.02114644,235,3,6,15,18,21,22,26,0,0,0,0,0,0,3.4,2.7,20.13,532,41
d16243y2011,2011,5,14,7,2,54,-97.26931288,34.02122674,222,3,15,18,21,22,0,0,0,0,0,0,0,0,5.9,4.3,21.31,546,54
d16243y2011,2011,5,14,7,32,36,-97.26944615,34.02127641,243,3,6,14,15,18,21,22,27,0,0,0,0,0,2.4,1.2,29.81,0,36
d16243y2011,2011,5,14,8,2,37,-97.26931461,34.02135481,236,3,14,18,21,22,27,0,0,0,0,0,0,0,3.9,1.5,24.38,890,37
d16243y2011,2011,5,14,8,32,50,-97.26908133,34.02137678,230,3,9,18,19,21,22,27,0,0,0,0,0,0,2.5,1.3,23.5,840,50
d16243y2011,2011,5,14,9,2,40,-97.2691285,34.02134678,235,3,3,6,9,14,18,19,21,22,0,0,0,0,2,1.1,25.13,957,40
d16243y2011,2011,5,14,9,32,40,-97.26905501,34.02123303,245,3,9,14,18,22,31,0,0,0,0,0,0,0,2.8,1.8,30.88,161,40
d16243y2011,2011,5,14,10,3,18,-97.269605,34.02054644,252,3,11,14,18,22,31,0,0,0,0,0,0,0,2.7,1.5,34.13,0,78
d16243y2011,2011,5,14,10,32,37,-97.26908465,34.02132001,224,3,11,22,25,31,0,0,0,0,0,0,0,0,3.5,2.2,29,194,37
